ID,Unnamed,Player,Team,Age,Height,Weight,Position,Goals,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,FatigueInjuryCorrelation,PressurePerformanceImpact,EffectiveTraining,Season
12725,1610,Player A,Team A,39,181.06518489686363,116.23215933574416,Forward,15,15.0,7,0,88.99428639540619,11.888392243178938,59,0,11,5,0.8800790875614583,12,1,18.899953390917045,0.0,5.8125,378.83974192929867,2022
12726,880,Player A,Team A,27,185.35116158173005,72.33667379110916,Goalkeeper,27,13.0,7,1,53.54277202145778,11.476697057301934,59,5,24,6,0.8576559882418273,46,2,11.392469868677274,0.0855248682196611,3.1785714285714284,276.41774559793424,2021
12727,2364,Player D,Team A,36,186.826532640084,102.14756389226253,Goalkeeper,4,4.0,3,3,73.54876483004607,8.552405867446064,57,14,22,6,0.5771998867345508,29,7,17.339503329742467,0.0,8.0,102.32814476001585,2021
12728,2085,Player A,Team B,21,192.33458760707265,113.20432812631375,Midfielder,29,10.0,1,1,58.76482449300434,6.571143163666594,77,0,10,6,0.0782744807298758,68,5,10.984706068419534,0.6167936875162549,5.277777777777778,204.7361193245292,2020
12729,42,Player B,Team B,37,184.4157546657621,88.07950048016453,Goalkeeper,19,17.0,7,1,61.34697406175307,7.865444103738795,37,11,6,4,0.0343885211152183,91,7,15.19634881523558,0.942641477230092,2.35,556.9449196041152,2019
12730,4641,Player A,Team B,36,186.4998749273712,60.697972440812464,Defender,27,0.0,8,3,84.12009561032653,5.578494058027732,54,10,6,8,0.4975660833887259,10,2,19.314076641386706,3.0293140239173955,1.5357142857142858,330.2109300103178,2019
12731,815,Player A,Team B,32,179.36155760911393,72.80849163914992,Midfielder,10,12.0,1,3,112.18833764267322,12.77115254902913,83,4,8,2,0.7486721752509908,5,6,8.700257980813358,2.2465451448580276,7.363636363636363,210.8578760756736,2022
12732,161,Player A,Team A,21,179.34372192417317,80.11732680130237,Midfielder,22,16.0,9,2,95.120374038168,10.676692357084226,8,13,17,0,0.6323058305935795,23,9,13.579266524287966,0.5109706766396185,2.0434782608695654,626.919484772259,2022
12733,4539,Player D,Team B,29,198.6155481465372,89.13883846742277,Defender,0,0.0,6,1,112.62512299130778,13.205361672715558,33,13,5,6,0.0877882370581599,73,3,16.70094113518919,2.0802092270336274,1.7307692307692308,380.0458217550488,2019
12734,1519,Player A,Team C,38,170.28708544097708,79.38556407371007,Goalkeeper,29,10.0,3,0,60.14405676909455,10.069910279067855,24,6,9,1,0.129857013417881,63,4,12.483245833358447,0.0,1.0,363.0514334836424,2019
12735,1643,Player B,Team B,34,174.84258939214126,66.53203877380142,Defender,25,0.0,4,4,67.55944829265546,6.634414338251745,60,8,1,8,0.6235856880027597,36,0,9.220036112096224,0.8173186043272468,0.8461538461538461,378.0400678730643,2019
12736,120,Player D,Team A,27,175.94008115215922,119.36422323561588,Defender,25,12.0,5,1,77.43495803953957,5.068552232763263,76,6,8,3,0.5218622953321788,16,5,11.248896645247578,0.2008171576984013,1.1153846153846154,731.81079193969,2022
12737,2437,Player C,Team B,20,194.9622625255592,74.9071662275941,Midfielder,11,17.0,5,4,81.76258547082497,10.82560318655875,16,5,21,7,0.903407755862793,58,4,6.300939735286887,7.086245532483964,3.25,160.95852494322796,2022
12738,4894,Player C,Team C,27,180.92712039358003,100.55032631199576,Midfielder,20,19.0,2,1,64.9116464048581,5.116439519050109,42,8,28,4,0.38680724205188,52,0,11.834736814834695,5.414523669747114,3.809523809523809,755.5413256967869,2021
12739,1459,Player C,Team C,38,181.12377580503534,79.38556407371007,Defender,21,11.0,3,0,75.53960416611153,9.877883076603442,0,9,22,6,0.6952296557477357,18,5,6.165697970725881,0.8729689903079872,4.318181818181818,600.7577498181204,2021
12740,2546,Player D,Team C,18,162.41787691941082,72.19621510918878,Forward,25,13.0,7,1,97.55314048421256,8.31609014106895,88,14,28,2,0.077649334671605,70,3,10.906406005693448,0.0,0.1923076923076923,228.6122914448888,2020
12741,492,Player A,Team A,34,181.74227204287735,84.50947003731721,Goalkeeper,22,0.0,3,1,67.04607612704646,14.257102408562345,59,7,27,3,0.2217794919335464,15,3,18.98728140149952,3.847658309477037,1.565217391304348,392.226135329039,2020
12742,16,Player D,Team B,28,178.5708947729736,77.16946847690994,Forward,28,5.0,6,0,72.54861792507828,7.370611228891958,92,13,17,0,0.4933415880523805,92,2,18.34165959256252,0.7031385962063181,3.1379310344827585,342.67500953092025,2019
12743,1393,Player B,Team B,27,183.40881317563824,95.59802510906415,Defender,29,8.0,9,0,63.55798665138007,8.386142774691336,11,4,26,8,0.8354861556432962,89,2,10.571124962939535,1.1111564196221302,0.88,217.7830830708866,2022
12744,4777,Player D,Team A,38,188.85165043833382,110.0332249837795,Goalkeeper,6,13.0,5,2,80.49483443732491,8.22993951518106,46,6,0,9,0.1229111825422449,56,5,19.656527942618297,6.87422290560772,1.5714285714285714,129.67134780575856,2020
12745,2922,Player A,Team B,34,181.74227204287735,89.13883846742277,Defender,50,18.0,0,0,60.93643315003997,10.168399137804304,15,12,6,6,0.0246444046363226,84,5,7.060960715155562,1.958344971428117,12.166666666666666,193.8253859743925,2019
12746,3767,Player A,Team C,20,173.4431355096895,56.896055142797366,Goalkeeper,14,14.0,6,1,97.98012223158378,14.536676192901544,89,6,0,9,0.4338439228552442,36,9,15.446619066610548,1.1930140039276234,5.933333333333334,520.9795937490857,2021
12747,2779,Player C,Team B,36,181.3403434453805,106.69171099939976,Forward,29,6.0,0,3,85.86296968494221,12.015823433276676,49,11,9,2,0.2091854654079278,57,9,16.65701079598655,6.2973436368070805,3.1,387.0348615934921,2020
12748,62,Player A,Team C,33,173.83798071452813,91.87357149625254,Goalkeeper,24,0.0,7,1,65.57501133045614,10.448119202902252,63,6,0,5,0.2366097827075073,68,2,5.975576895817899,0.2979561868481649,3.32,163.9459382304258,2019
12749,1461,Player A,Team C,19,188.85165043833382,80.52344544353237,Defender,1,12.0,5,1,108.72044393811376,9.424244349158526,65,8,28,8,0.6512329770414921,32,9,11.242256841464108,5.073448279143207,4.5,207.90271230734183,2022
12750,1474,Player D,Team C,21,163.23387206573017,72.36843440148846,Goalkeeper,0,14.0,6,4,99.21642733372082,9.85404276810748,73,14,15,7,0.0797150731872849,61,8,9.312280447137727,5.37191454123023,9.89342105263158,380.0458217550488,2019
12751,4252,Player A,Team B,25,172.72530125333964,110.33767293099756,Midfielder,23,0.0,6,0,87.04456204089666,12.843383560772322,76,1,28,6,0.1430619527234023,40,4,13.406337779238026,0.3182837718691497,0.2083333333333333,113.55789332378455,2020
12752,2244,Player D,Team A,28,182.885875111456,103.37679739657833,Forward,11,0.0,6,1,82.39772934490853,11.64397208012618,26,10,12,0,0.8556960938375394,64,5,16.694317039030842,0.2520620322914345,1.25,162.06109591106204,2022
12753,1407,Player A,Team A,31,188.85165043833382,78.14289025250177,Goalkeeper,0,2.0,1,1,83.63055864219658,10.234368774242606,94,3,18,2,0.8056701529500532,42,7,12.498815411168009,0.0,1.4482758620689655,537.3371382227605,2020
12754,3595,Player C,Team A,24,198.02201487775025,54.46063286821028,Midfielder,3,8.0,7,2,85.70768693469282,11.100544340036596,2,6,23,0,0.6447452485768186,47,7,9.112661595115156,2.8381621786352444,6.127337820932273,56.23095688834807,2021
12755,2739,Player B,Team A,18,210.62548389081098,116.82923207797155,Goalkeeper,12,19.0,6,3,64.51009404696569,10.04486572672327,65,13,6,5,0.1225831565071829,90,9,13.72264590081469,1.47709952464384,4.538461538461538,571.7293862994206,2021
12756,4369,Player D,Team B,27,181.24578530258657,118.7581585509492,Defender,18,0.0,9,2,54.492301341666,7.393598652258591,68,8,6,6,0.1844590510598833,58,2,18.143045615622228,3.4416920695250357,3.3684210526315788,136.95971530520652,2021
12757,3594,Player A,Team C,38,181.7694703044167,79.38556407371007,Forward,16,15.0,9,2,82.37231483489767,7.365895519233549,1,2,17,9,0.8127329043046794,58,4,12.17149059047366,0.4711384697648799,3.3529411764705883,186.9472101680847,2019
12758,2742,Player C,Team C,28,185.54426899144823,87.61171813025274,Defender,23,5.0,9,1,55.60072467983871,11.203056685952149,31,5,29,5,0.8404427505460201,48,7,9.429927802103018,0.0,0.7916666666666666,537.4361653962685,2022
12759,183,Player C,Team C,18,170.50200920080002,116.82923207797155,Midfielder,14,9.0,9,1,66.60200353311495,8.085437479462591,47,8,27,7,0.8891193557274428,48,7,18.76439067649075,0.5332661944119222,5.866666666666666,255.23559539088384,2022
12760,1452,Player D,Team A,19,174.86078300974293,72.88151528357237,Defender,16,0.0,7,3,73.83326556329143,6.330104427731493,22,1,16,9,0.8689049844787182,59,6,10.107381297928017,1.333216692255791,5.411764705882353,766.6438575817842,2020
12761,4651,Player D,Team C,30,161.15205482277335,66.82140246611573,Forward,9,3.0,2,4,97.50881689526882,12.81755280248836,47,9,22,4,0.2062027159017788,7,5,18.66172185967157,1.2000682024225369,5.1,131.4410186087946,2021
12762,4549,Player D,Team C,32,162.5749953406016,59.07100110069891,Midfielder,13,8.0,8,2,94.95930226610744,7.2714860426811345,98,3,17,0,0.7986557803566365,15,7,7.6615517641012385,0.973428763595458,3.642857142857143,320.9966300961209,2020
12763,2029,Player D,Team C,36,178.79275035671913,65.04275035019623,Midfielder,29,8.0,8,4,75.77983980286554,9.956261385444597,3,0,16,7,0.4131944788027977,49,2,16.637758357221465,1.4117466698647352,2.2,465.5368001736104,2019
12764,3739,Player D,Team C,28,193.58517550275968,56.95053424077626,Midfielder,0,12.0,6,4,82.61617785858951,5.558998168838291,43,6,16,1,0.5778911126940883,41,7,17.978933436977083,3.2017791260964503,4.02482651862923,183.08227768544705,2020
12765,267,Player D,Team B,25,191.6982667655705,82.01098585978286,Midfielder,0,4.0,3,4,80.95484916696302,14.650536004979823,87,7,1,9,0.7024840839871093,66,3,10.288432133637276,1.578520731236556,8.0,154.64159991473676,2021
12766,1495,Player A,Team A,34,181.74227204287735,99.05123162542856,Forward,0,6.0,1,0,57.85890134528686,8.496065145000044,18,11,27,4,0.0785271859415728,68,2,18.338456990531736,0.6138258634318216,6.5,68.36371549134306,2020
12767,2041,Player C,Team C,35,187.4341796960597,62.439312283776985,Goalkeeper,8,12.0,0,3,82.75054970416315,10.813492831464108,51,6,18,8,0.5612227882825249,16,4,18.683034320373984,2.907420329652526,10.0,205.21454515356865,2019
12768,1892,Player A,Team C,33,169.67411788258983,102.94064467022756,Midfielder,11,11.0,0,2,55.23998889980431,5.990075410007853,69,13,13,5,0.6138459450077243,13,7,6.726413958518936,3.2487356817832094,6.583333333333333,398.8927781168384,2020
12769,968,Player B,Team C,30,187.08327887804435,71.7991027716811,Midfielder,0,11.0,4,3,83.18213388928854,6.074286636819726,47,0,13,5,0.5664046402968972,90,3,16.792858910977376,0.8433435311657972,6.183939393939394,380.0458217550488,2019
12770,428,Player A,Team C,23,160.00963498071465,87.68694928740331,Forward,0,4.0,9,0,71.59027061909096,8.565872716308053,47,13,25,8,0.3551317640257163,16,6,14.593471709070108,1.9929162851969744,2.9528787878787877,222.12005476470804,2021
12771,1647,Player D,Team C,32,193.42142005072668,112.21094099862005,Goalkeeper,22,19.0,9,0,56.61972920311553,13.147921845048714,4,1,24,9,0.8260676302525284,5,5,9.836332491701809,0.3915289749918578,3.4782608695652173,674.7856171907913,2019
12772,4725,Player C,Team A,21,192.53049205402613,80.02503413118423,Goalkeeper,22,12.0,8,4,56.82574661607057,9.362988932311634,85,2,24,0,0.0002270382182555,18,7,13.062766054182385,1.046665142218584,3.347826086956522,404.290557042852,2021
12773,1316,Player B,Team A,27,173.63506158335747,64.73235519994024,Forward,23,2.0,7,4,74.93523323069073,13.191331983650974,45,0,29,0,0.5383631021010228,71,6,12.920782061532684,5.680494900998951,1.875,282.3218373352448,2019
12774,1224,Player A,Team C,25,179.3997843143119,103.99258914758096,Midfielder,6,0.0,8,1,71.3407827837589,14.809503137411276,18,1,9,9,0.4197273169261223,21,3,7.084373965752773,0.1880667615937583,8.428571428571429,311.63559969315185,2022
12775,4946,Player C,Team B,23,190.7751658585269,81.99176963366575,Midfielder,15,0.0,2,1,89.58844072348275,8.326129953014595,0,13,19,5,0.623210373068007,73,5,19.076994710283145,2.813005213629448,5.125,372.2641185089396,2019
12776,1944,Player A,Team B,33,181.20353987657697,100.03055412665984,Goalkeeper,18,7.0,9,1,53.92678521362343,5.825784216037455,81,14,11,2,0.7886149646724064,43,7,19.71211142735008,1.1209417552847531,1.4210526315789471,221.6059400561097,2022
12777,459,Player C,Team B,38,194.98021180152307,75.68078760003606,Midfielder,29,13.0,9,3,80.00368315086855,14.744618166227372,14,2,28,3,0.49101976266891,44,7,9.131794583697108,4.611797382739217,0.9090909090909092,238.14945029757124,2019
12778,829,Player D,Team B,19,196.33034218708264,109.52539513604953,Midfielder,20,6.0,7,1,95.55353943248495,6.956631589133889,82,3,26,6,0.6915055458135945,56,8,10.436628717214376,4.543474632480027,0.0952380952380952,196.5487067135778,2021
12779,2201,Player B,Team C,21,176.48216496920645,115.13365737059068,Goalkeeper,29,14.0,8,4,82.51503942181789,6.60343431797171,24,12,1,4,0.1107205933263156,78,0,14.88058314089789,1.8372193383349629,0.6306306306306306,380.0458217550488,2020
12780,193,Player C,Team C,27,175.51808674619568,77.04555322945748,Defender,16,10.0,9,4,76.96145271688698,6.628573530883206,51,4,19,0,0.6331014572732679,80,5,15.26296615212021,0.0938108936057031,5.823529411764706,452.899241304708,2021
12781,4993,Player A,Team B,22,163.46714244603322,86.21583780369465,Midfielder,22,0.0,6,2,77.93600259268517,11.596994316024858,43,0,28,7,0.4395077804475518,8,9,9.226217962977804,6.256697049708076,3.4347826086956523,489.7450371638869,2019
12782,3894,Player D,Team C,36,184.7683170011929,116.23373987639958,Defender,29,1.0,8,0,51.45748892532088,12.630678613498889,65,13,28,4,0.7314964640431391,56,2,6.304811085216328,3.162580001238227,0.2935323383084577,380.0458217550488,2021
12783,3754,Player D,Team A,20,160.98654753192042,72.33976608739353,Goalkeeper,0,12.0,4,0,115.8946631139364,9.989489310326132,49,11,7,3,0.9826524114935692,75,5,9.31467329538846,0.7267895373867808,7.0,378.0483668853102,2021
12784,3171,Player C,Team C,27,175.78419806644962,71.16789638802844,Forward,0,0.0,1,0,62.97826545925368,9.747055356057128,96,5,19,9,0.2602365979852293,1,7,15.73799912096388,2.3880848361745866,8.927186147186145,453.4013598575142,2021
12785,376,Player D,Team B,32,179.2553084699371,110.3279691577222,Goalkeeper,29,0.0,7,0,68.59021799450582,7.409232838169011,57,8,0,4,0.3258901433936427,37,2,12.12789925111165,0.0,4.45,531.6530087605577,2020
12786,3913,Player A,Team B,24,169.24561368039392,65.673569207878,Defender,0,15.0,5,4,97.66753608869706,5.33916417758117,59,9,19,7,0.3936818859906128,99,1,6.004463529348632,2.412384892843096,3.090909090909091,405.1813223813194,2021
12787,4188,Player D,Team B,33,171.39634492167062,95.4054227132664,Defender,24,6.0,2,1,87.00612822606152,13.276164222872138,86,14,9,7,0.693422128056309,32,7,7.487067062398702,3.568248804257088,1.84,334.609331157272,2022
12788,1522,Player A,Team C,28,165.51595286921335,50.02311114816335,Forward,0,3.0,0,0,85.81696693061417,14.194396230406277,40,14,10,9,0.3516226872396344,36,8,6.358916086213499,1.936651314781268,3.7222222222222223,251.52368567127692,2022
12789,56,Player D,Team A,18,177.63420450810062,60.58133707317586,Goalkeeper,22,9.0,4,1,69.41640723606179,11.177118237859396,64,10,2,4,0.0139490186919114,25,7,19.68844723802621,4.751644763609071,3.652173913043478,590.1492627720612,2020
12790,3211,Player D,Team A,25,183.66115189421487,105.08273976109544,Defender,4,1.0,1,3,91.6871873476232,13.4532891637123,52,7,25,0,0.0222028129878503,53,8,9.85375719854229,5.972253755235002,4.4,87.08807177030539,2021
12791,4654,Player D,Team C,28,178.68696533409786,93.84558793833804,Midfielder,24,0.0,4,2,52.2234252759557,9.53292665339922,27,14,2,5,0.4904544085197847,56,8,5.385203957885522,2.8790850753334287,3.08,287.1814509061277,2021
12792,2790,Player B,Team C,32,164.77000670725866,79.69660717066914,Midfielder,30,15.0,5,3,92.30537555436128,6.680023008633803,79,11,22,4,0.7117228057460487,19,6,17.364348132866784,2.690277371369405,6.127337820932273,347.19721254718417,2022
12793,1909,Player A,Team C,34,181.74227204287735,74.16102248951861,Defender,0,0.0,6,0,91.83238465819568,11.238204901609798,98,0,5,5,0.6485341590333424,6,4,13.101694142056012,2.840528680388585,4.70623428858723,260.1140817749672,2022
12794,4794,Player A,Team C,36,174.32587465606773,66.40601104826641,Goalkeeper,1,11.0,4,4,86.12300754136847,7.2195507209100604,62,6,12,1,0.9579793532488906,85,6,12.731254433240832,1.3779931932248917,11.5,170.98471320812067,2021
12795,2997,Player A,Team B,19,184.69451109536806,75.20146564981525,Forward,11,0.0,9,3,97.5994123630501,13.685330047653968,86,4,0,9,0.12680179912676,5,2,8.183423994282277,0.0,3.0,72.14296359065945,2022
12796,497,Player D,Team C,31,179.41379588537671,88.1200464042184,Goalkeeper,8,13.0,9,3,83.02620552830265,11.506915516333056,35,11,9,4,0.0777346369649848,54,8,14.559284702216598,1.2138569141283218,8.11111111111111,109.0479976057437,2020
12797,2228,Player A,Team C,31,199.8693508117753,118.1525354160489,Midfielder,0,13.0,7,4,107.59842073917724,8.918985788955002,28,10,3,2,0.2972378077086172,29,3,19.560710816320015,1.325521940591818,6.127337820932273,322.8469543113006,2019
12798,1596,Player D,Team A,24,181.24437690176623,62.32469252263604,Defender,0,0.0,1,3,95.34289168423892,6.983687911940027,80,0,0,8,0.2741606665598058,65,5,19.144482435275684,0.5458248416098583,4.393406593406594,362.06385681776544,2019
12799,3241,Player D,Team A,28,182.4108030238789,113.0283722995547,Midfielder,0,0.0,2,3,77.03034899383803,7.914117190235471,7,7,1,4,0.4289443334301442,12,0,18.20360068693182,0.8477798182741844,10.461547619047618,232.17953061962825,2021
12800,4842,Player B,Team B,32,160.88533102232472,117.46662787346996,Forward,23,14.0,8,4,72.82439270827773,9.17056805344416,96,8,2,9,0.4806480283124089,57,4,15.487220962265251,0.0,1.375,343.51465306941344,2019
12801,4084,Player A,Team B,25,182.24462165948853,105.08273976109544,Forward,17,0.0,7,3,87.06014199211037,14.378707044037377,36,3,3,8,0.7940144502659627,20,8,16.786139196837837,1.5713618922474966,5.333333333333333,433.7649220318643,2022
12802,3560,Player B,Team A,32,178.7929675191396,96.35732832650362,Goalkeeper,22,5.0,1,2,50.730215153947725,14.88922642073182,32,2,25,8,0.4919280240391293,18,4,17.10639438044008,6.187419614665549,3.130434782608696,180.80731537128756,2019
12803,798,Player A,Team C,27,193.20731866470777,77.04555322945748,Midfielder,4,9.0,6,3,77.83027791173868,13.838249068279048,62,7,26,0,0.6966508238768923,70,8,14.965380374819665,0.917978771441171,1.8,209.0906715009569,2019
12804,1965,Player A,Team B,18,188.85165043833382,56.5232150180619,Midfielder,20,5.0,4,2,61.04071537535062,8.0305863421664,44,12,19,1,0.1394502362051601,4,2,13.172456199946776,0.7447798842525398,3.238095238095238,421.97397801918834,2020
12805,3103,Player B,Team A,27,188.85165043833382,57.39319316832152,Forward,0,1.0,6,1,69.28825859530846,14.021741197954016,34,11,22,6,0.7076205857405353,46,5,10.615278361642776,0.1040157356676724,12.26403071573457,251.62025118612814,2020
12806,106,Player B,Team C,23,192.16811629191125,74.84593751424693,Midfielder,14,5.0,0,0,50.91765361492522,6.991458079941903,12,9,3,2,0.4103829230356297,99,1,12.72780438308924,0.8018410266062428,4.133333333333334,223.7602651771319,2022
12807,1877,Player B,Team B,21,164.42165457666945,54.05983007308959,Midfielder,13,0.0,6,4,71.54060230431006,6.085198288056747,66,8,20,3,0.50836054691628,69,0,19.6885263880426,0.1259341258656114,5.928571428571429,352.28732575602737,2022
12808,755,Player B,Team C,18,191.9831457640801,57.24805003669488,Forward,29,7.0,6,1,72.4508115917684,12.655274047166165,53,3,22,5,0.794025189270296,42,3,15.093535402480974,5.882115297126415,3.1666666666666665,352.9488204382434,2019
12809,2924,Player B,Team A,30,170.7518838466791,103.43924699544702,Defender,0,2.0,8,3,75.49100227166137,8.00069050659736,2,10,17,1,0.0948491932531561,9,7,12.843802534613578,0.0907396577819656,5.05969696969697,441.41271794166215,2022
12810,2643,Player A,Team A,35,183.7987342936588,61.88742421270142,Defender,0,1.0,9,2,107.27290662806168,14.399981190552433,41,9,26,8,0.7974205539416643,88,0,17.657587202950097,0.3503850618979206,8.670827067669174,154.93870434642173,2022
12811,4040,Player D,Team A,31,170.79333813164376,74.00318504856172,Defender,2,17.0,0,1,75.5368482661084,5.421830167330672,82,2,12,2,0.8661015453778347,96,4,9.071920758487606,0.3624684940525164,6.127337820932273,203.9160950915237,2020
12812,2531,Player B,Team A,19,184.69451109536806,72.09422976143244,Midfielder,29,10.0,2,3,80.75578040866753,11.14716925002346,57,0,17,2,0.7422010091211325,92,2,18.90972438612684,0.0,0.5416666666666666,651.7441113259745,2022
12813,3849,Player A,Team C,19,173.04740245111637,57.297023921934425,Forward,3,2.0,4,2,111.43814174915666,13.95031432972212,29,13,27,8,0.4633910088046462,43,7,15.026320556085064,0.0262506119080763,1.0,93.07055490957548,2022
12814,197,Player D,Team C,30,170.82245160475446,125.9804443843067,Midfielder,0,0.0,3,2,60.150803816433175,14.091500212508558,86,3,10,5,0.1061603535474672,83,9,13.908218558217085,0.7073668574519181,10.943700966976829,216.37179389164902,2022
12815,527,Player B,Team B,31,161.28438321928232,68.05049775513913,Goalkeeper,11,7.0,7,0,70.90494496621051,11.531213835828916,27,5,14,8,0.2734070719307062,30,0,6.551874255574296,0.7647745514422019,3.5,242.2871328322236,2020
12816,1957,Player C,Team C,21,179.83360124416097,98.69096220124808,Forward,0,7.0,6,2,98.98674720073606,10.293471476424594,59,8,23,9,0.0043595799565804,58,5,8.872924499840659,0.9314209979010104,11.6,89.72210779420595,2022
12817,2665,Player A,Team A,33,188.85165043833382,95.4054227132664,Midfielder,0,17.0,1,0,95.16182275474713,11.44731593822788,58,11,29,2,0.3622934900002048,62,1,16.393582882353677,7.690874055799425,0.8,572.4672135912986,2019
12818,1394,Player A,Team A,33,171.23533092270398,87.44333489328565,Defender,12,0.0,5,2,73.59767721998556,11.061044696467151,74,14,1,2,0.3370031764312863,51,3,18.506593393974484,0.4302359790046556,0.4615384615384615,348.10492986210846,2022
12819,3736,Player A,Team B,38,178.50139773182823,72.8304801983553,Defender,16,16.0,0,0,62.4187871960032,14.292049848943202,10,11,15,5,0.6619136326370115,25,2,6.748161167229781,0.5024985667151023,3.941176470588236,349.57567078658474,2021
12820,2698,Player D,Team C,32,184.22117099565088,71.88023089545008,Forward,20,1.0,0,4,79.78324332078891,13.917366795595417,28,6,26,9,0.6332834823329955,3,0,5.64864537468898,0.1846839963904452,6.127337820932273,52.265525135504895,2021
12821,673,Player B,Team B,25,179.3997843143119,105.08273976109544,Defender,23,13.0,5,1,50.50359277222788,14.136573776743578,47,1,6,3,0.1442400211181035,48,2,10.979665418565848,3.9442309160019984,3.125,712.4821372121539,2020
12822,1153,Player B,Team A,23,168.79531958829398,118.43307572666272,Midfielder,0,0.0,0,2,51.133729471317366,13.312994742261836,61,5,0,3,0.6801407717603004,56,0,15.06295031821422,2.147998421480413,4.743002164502164,302.1300730619043,2021
12823,1582,Player A,Team C,38,163.55902143477354,58.94480682016903,Goalkeeper,15,18.0,2,3,63.91642632723019,6.62139118924303,70,4,8,4,0.8332712820358479,36,7,5.091438574728043,2.2465451448580276,1.3125,635.3129744297979,2022
12824,3275,Player B,Team A,32,186.2662782649138,58.24347945936329,Goalkeeper,0,17.0,0,0,76.29771551458121,10.712797043055348,55,5,7,5,0.8280432857742522,10,0,9.143845184026528,2.667308483010559,12.68,107.26751446730027,2019
12825,272,Player D,Team B,37,164.25927053138827,63.8986682475965,Forward,13,0.0,6,4,56.2642229288996,10.254084981163354,34,6,2,5,0.4056452594472375,62,0,9.89149550884546,0.0,5.071428571428571,212.25187837666812,2019
12826,3476,Player C,Team B,20,188.2677752137006,102.86655718399663,Defender,29,7.0,8,1,75.77243959978637,12.39667399126054,87,1,6,6,0.9609201469288248,17,9,10.891444714213666,4.277233737049065,3.269230769230769,241.4556650151453,2019
12827,3432,Player A,Team A,38,181.12377580503534,51.29888773489023,Defender,0,15.0,4,4,94.41179358142767,12.49596483796537,36,2,15,0,0.1662553303497006,42,0,16.98130434225091,0.0,4.619047619047619,256.662144568208,2019
12828,3211,Player D,Team A,25,183.66115189421487,105.08273976109544,Defender,4,0.0,1,3,91.6871873476232,13.4532891637123,52,7,25,0,0.4066365268849704,30,1,10.791054936617924,5.972253755235002,4.4,87.08807177030539,2019
12829,412,Player B,Team B,29,179.08065639467733,82.75247696924174,Midfielder,29,16.0,5,4,54.373450936390256,12.85286450874341,65,12,13,4,0.7177605448162309,35,6,17.23039218575432,1.3553553885557248,0.3666666666666666,508.8572724980543,2019
12830,3726,Player B,Team A,27,196.65873394664223,77.04555322945748,Defender,25,0.0,1,2,76.07396998148171,8.879718927229526,98,5,0,1,0.5628302372146029,1,8,14.437721818656284,2.779244137181877,2.0384615384615383,336.09789854566725,2021
12831,2942,Player A,Team A,24,177.35225975125795,82.1593766615417,Forward,0,0.0,4,3,95.5937575848509,6.399077811576486,15,4,7,3,0.2965599122059307,84,1,15.422841196839792,7.573919408093462,1.875,234.15696166359945,2022
12832,3895,Player B,Team A,34,178.31637627858862,64.49005820906316,Forward,10,4.0,0,3,94.64596675023392,9.44757438633429,9,11,2,2,0.8244715176045491,55,5,13.340274146914282,0.5136499899589686,1.9090909090909087,105.22776964311996,2019
12833,171,Player A,Team A,33,171.49321332910597,95.4054227132664,Defender,13,0.0,9,4,73.23854967329197,6.001666795014591,65,13,19,1,0.0165878289278561,34,1,12.664877749698768,2.0380527872063245,0.1428571428571428,370.30850678838175,2022
12834,1043,Player A,Team B,31,188.85165043833382,75.47572183828301,Midfielder,29,5.0,0,1,75.39880616220685,14.89700152024779,46,10,20,8,0.6770937847836443,1,9,17.026218031306,1.1812470362702825,1.3333333333333333,276.6448022722726,2020
12835,1022,Player B,Team C,39,188.85165043833382,95.71362360319611,Forward,4,18.0,6,2,66.95479266198282,6.219763341024271,16,3,18,2,0.3545482088286074,74,9,18.56330382690585,1.7170167687027411,5.6,352.3068629982398,2022
12836,4239,Player A,Team C,23,172.5725951489877,67.59190711078105,Midfielder,19,17.0,3,2,98.17724491448584,13.310942784614957,29,3,6,0,0.331352218736317,4,0,10.51724376621554,0.0,4.85,375.6967327277037,2021
12837,138,Player C,Team C,20,197.5499955311933,76.68033573527356,Goalkeeper,21,2.0,4,3,66.58339209256138,9.873310573970665,77,9,13,7,0.363629602379294,20,2,18.0892695529492,0.4357196418709036,2.090909090909091,328.75271812085947,2020
12838,3734,Player B,Team A,37,197.0600247617689,90.13196212000652,Goalkeeper,7,0.0,8,2,98.26757122095688,6.8144675934301935,61,11,25,4,0.2466586158054065,43,8,6.409606166125742,3.4979368244741487,2.75,139.32300847190555,2022
12839,1638,Player A,Team A,34,181.74227204287735,119.09818458259795,Goalkeeper,20,3.0,0,4,74.75876252080349,9.012002556164829,5,1,1,0,0.9924835021583752,96,5,5.851267732595359,0.1624549505234275,3.2857142857142856,212.07474646088517,2021
12840,231,Player D,Team C,37,188.85165043833382,88.07950048016453,Forward,29,5.0,0,4,83.39694576085951,9.12359225651257,4,7,24,2,0.5026370931051921,32,0,12.487752866826328,0.204597830046908,0.1818181818181818,89.69988630921716,2022
12841,372,Player B,Team A,23,179.53478438623182,101.09118088498484,Forward,0,3.0,9,0,72.751314635253,6.985986157839137,78,8,13,8,0.0084955786072095,55,0,7.33352091148053,5.6188943181012,1.809523809523809,184.05933604512285,2020
